study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Renders2007	all	154.0	NA	species	154.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	There was a lot of data about it, I kinda didn't know how to approach this, so i focused on the part of the patients that the data that we need is based on
Renders2007	all	154.0	NA	healthy	154.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Renders2007	all	154.0	NA	sex	97.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Renders2007	all	154.0	NA	sex	57.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Renders2007	all	154.0	NA	ethnicity	154.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Renders2007	TAC	16.0	all	sex	9.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Renders2007	TAC	16.0	all	sex	7.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Renders2007	TAC	16.0	all	age	16.0	NA	NA	55.6	NA	12.4	NA	NA	NA	years	do we consider this?
Renders2007	TAC	16.0	all	albumin measurement	16.0	NA	NA	4.28	NA	0.33	NA	NA	NA	g/dl	NA
Renders2007	RAP	10.0	all	sex	8.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Renders2007	RAP	10.0	all	sex	2.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Renders2007	RAP	10.0	all	age	10.0	NA	NA	52.9	NA	9.63	NA	NA	NA	years	NA
Renders2007	RAP	10.0	all	albumin measurement	10.0	NA	NA	3.81	NA	0.22	NA	NA	NA	g/dl	NA
Renders2007	TAC1_1_1_3	7.0	TAC	cyp3a5 genotype	1.0	NA	*1/*1	NA	NA	NA	NA	NA	NA	NA	NA
Renders2007	TAC1_1_1_3	7.0	TAC	cyp3a5 genotype	6.0	NA	*1/*3	NA	NA	NA	NA	NA	NA	NA	NA
Renders2007	TAC3_3	9.0	TAC	cyp3a5 genotype	9.0	NA	*3/*3	NA	NA	NA	NA	NA	NA	NA	NA
Renders2007	RAP1_3	3.0	RAP	cyp3a5 genotype	3.0	NA	*1/*3	NA	NA	NA	NA	NA	NA	NA	NA
Renders2007	RAP3_3	7.0	RAP	cyp3a5 genotype	7.0	NA	*3/*3	NA	NA	NA	NA	NA	NA	NA	NA
