study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Zhang2017	all	31.0	NA	species	31.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Zhang2017	all	31.0	NA	healthy	31.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Zhang2017	all	31.0	NA	sex	31.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Zhang2017	all	31.0	NA	ethnicity	31.0	NA	chinese	NA	NA	NA	NA	NA	NA	NA	NA
Zhang2017	all	31.0	NA	age	30.0	NA	NA	NA	NA	NA	NA	19.0	27.0	years	NA
Zhang2017	all	31.0	NA	bmi	30.0	NA	NA	NA	NA	NA	NA	18.0	24.0	kg/m^2	NA
Zhang2017	all	31.0	NA	overnight fast	30.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Zhang2017	CYP3A4_1_1	18.0	all	age	18.0	NA	NA	23.2	NA	2.8	NA	NA	NA	years	CYP3A4*1/*1
Zhang2017	CYP3A4_1_1	18.0	all	height	18.0	NA	NA	171.1	NA	5.9	NA	NA	NA	cm	NA
Zhang2017	CYP3A4_1_1	18.0	all	weight	18.0	NA	NA	63.6	NA	7.7	NA	NA	NA	kg	NA
Zhang2017	CYP3A4_1_1	18.0	all	bmi	18.0	NA	NA	21.6	NA	1.8	NA	NA	NA	kg/m^2	NA
Zhang2017	CYP3A4_1_1	18.0	all	cyp3a4 genotype	18.0	NA	*1/*1	NA	NA	NA	NA	NA	NA	NA	NA
Zhang2017	CYP3A4_1_1G	10.0	all	age	10.0	NA	NA	21.6	NA	1.7	NA	NA	NA	years	CYP3A4*1/*1G
Zhang2017	CYP3A4_1_1G	10.0	all	height	10.0	NA	NA	172.7	NA	3.6	NA	NA	NA	cm	NA
Zhang2017	CYP3A4_1_1G	10.0	all	weight	10.0	NA	NA	64.3	NA	6.6	NA	NA	NA	kg	NA
Zhang2017	CYP3A4_1_1G	10.0	all	bmi	10.0	NA	NA	21.5	NA	2.1	NA	NA	NA	kg/m^2	NA
Zhang2017	CYP3A4_1_1G	10.0	all	cyp3a4 genotype	10.0	NA	*1/*1G	NA	NA	NA	NA	NA	NA	NA	NA
Zhang2017	CYP3A4_1G_1G	3.0	all	age	3.0	NA	NA	23.3	NA	4.2	NA	NA	NA	years	CYP3A4*1/*1
Zhang2017	CYP3A4_1G_1G	3.0	all	height	3.0	NA	NA	180.0	NA	6.2	NA	NA	NA	cm	NA
Zhang2017	CYP3A4_1G_1G	3.0	all	weight	3.0	NA	NA	72.3	NA	6.7	NA	NA	NA	kg	NA
Zhang2017	CYP3A4_1G_1G	3.0	all	bmi	3.0	NA	NA	22.3	NA	0.6	NA	NA	NA	kg/m^2	NA
Zhang2017	CYP3A4_1G_1G	3.0	all	cyp3a4 genotype	3.0	NA	*1G/*1G	NA	NA	NA	NA	NA	NA	NA	NA
Zhang2017	CYP3A5_1_1	2.0	all	age	2.0	NA	NA	23.0	NA	4.2	NA	NA	NA	years	CYP3A5*1/*1
Zhang2017	CYP3A5_1_1	2.0	all	height	2.0	NA	NA	181.0	NA	5.1	NA	NA	NA	cm	NA
Zhang2017	CYP3A5_1_1	2.0	all	weight	2.0	NA	NA	74.0	NA	8.5	NA	NA	NA	kg	NA
Zhang2017	CYP3A5_1_1	2.0	all	bmi	2.0	NA	NA	22.6	NA	0.5	NA	NA	NA	kg/m^2	NA
Zhang2017	CYP3A5_1_1	2.0	all	cyp3a5 genotype	2.0	NA	*1/*1	NA	NA	NA	NA	NA	NA	NA	NA
Zhang2017	CYP3A5_1_3	14.0	all	age	14.0	NA	NA	22.8	NA	2.3	NA	NA	NA	years	CYP3A5*1/*3
Zhang2017	CYP3A5_1_3	14.0	all	height	14.0	NA	NA	172.5	NA	3.9	NA	NA	NA	cm	NA
Zhang2017	CYP3A5_1_3	14.0	all	weight	14.0	NA	NA	65.1	NA	6.5	NA	NA	NA	kg	NA
Zhang2017	CYP3A5_1_3	14.0	all	bmi	14.0	NA	NA	21.8	NA	1.9	NA	NA	NA	kg/m^2	NA
Zhang2017	CYP3A5_1_3	14.0	all	cyp3a5 genotype	14.0	NA	*1/*3	NA	NA	NA	NA	NA	NA	NA	NA
Zhang2017	CYP3A5_3_3	15.0	all	age	15.0	NA	NA	22.7	NA	2.9	NA	NA	NA	years	CYP3A5*1/*1
Zhang2017	CYP3A5_3_3	15.0	all	height	15.0	NA	NA	171.5	NA	6.4	NA	NA	NA	cm	NA
Zhang2017	CYP3A5_3_3	15.0	all	weight	15.0	NA	NA	63.1	NA	7.8	NA	NA	NA	kg	NA
Zhang2017	CYP3A5_3_3	15.0	all	bmi	15.0	NA	NA	21.4	NA	1.9	NA	NA	NA	kg/m^2	NA
Zhang2017	CYP3A5_3_3	15.0	all	cyp3a5 genotype	15.0	NA	*3/*3	NA	NA	NA	NA	NA	NA	NA	NA
