study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Zimmerman2008	all	18.0	NA	species	18.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Zimmerman2008	all	18.0	NA	healthy	9.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Zimmerman2008	all	18.0	NA	healthy	9.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Zimmerman2008	all	18.0	NA	sex	14.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Zimmerman2008	all	18.0	NA	sex	4.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Zimmerman2008	all	18.0	NA	ethnicity	18.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Zimmerman2008	all	18.0	NA	age	18.0	NA	NA	NA	NA	NA	NA	18.0	70.0	years	NA
Zimmerman2008	all	18.0	NA	weight	18.0	NA	NA	NA	NA	NA	NA	50.0	NA	kg	NA
Zimmerman2008	all	18.0	NA	bmi	18.0	NA	NA	NA	NA	NA	NA	NA	30.0	kg/m^2	NA
Zimmerman2008	CONTROL	9.0	all	sex	7.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Zimmerman2008	CONTROL	9.0	all	sex	2.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Zimmerman2008	CONTROL	9.0	all	ethnicity	9.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Zimmerman2008	CONTROL	9.0	all	age	9.0	NA	NA	54.5	NA	9.2	NA	NA	NA	years	NA
Zimmerman2008	CONTROL	9.0	all	weight	9.0	NA	NA	64.3	NA	9.8	NA	NA	NA	kg	NA
Zimmerman2008	CONTROL	9.0	all	height	9.0	NA	NA	167.0	NA	7.0	NA	NA	NA	cm	NA
Zimmerman2008	CONTROL	9.0	all	albumin measurement	9.0	NA	NA	35.8	NA	3.9	NA	NA	NA	g/l	NA
Zimmerman2008	CONTROL	9.0	all	concentration	9.0	bilirubin	NA	12.0	NA	5.4	NA	NA	NA	µmole/l	NA
Zimmerman2008	CONTROL	9.0	all	prothrombin time	9.0	NA	NA	12.7	NA	0.8	NA	NA	NA	s	NA
Zimmerman2008	CONTROL	9.0	all	concentration	9.0	total protein	NA	66.8	NA	6.0	NA	NA	NA	g/l	NA
Zimmerman2008	CONTROL	9.0	all	concentration	9.0	creatinine 	NA	76.9	NA	7.4	NA	NA	NA	µmole/l	NA
Zimmerman2008	CONTROL	9.0	all	hematocrit	9.0	NA	NA	42.9	NA	2.4	NA	NA	NA	percent	NA
Zimmerman2008	GRADE_C	9.0	all	sex	7.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Zimmerman2008	GRADE_C	9.0	all	sex	2.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Zimmerman2008	GRADE_C	9.0	all	ethnicity	9.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Zimmerman2008	GRADE_C	9.0	all	age	9.0	NA	NA	51.2	NA	7.9	NA	NA	NA	years	NA
Zimmerman2008	GRADE_C	9.0	all	weight	9.0	NA	NA	69.2	NA	9.6	NA	NA	NA	kg	NA
Zimmerman2008	GRADE_C	9.0	all	child-pugh score numeric	9.0	NA	NA	11.3	NA	0.9	NA	NA	NA	dimensionless	NA
Zimmerman2008	GRADE_C	9.0	all	height	9.0	NA	NA	169.0	NA	5.0	NA	NA	NA	cm	NA
Zimmerman2008	GRADE_C	9.0	all	albumin measurement	9.0	NA	NA	19.3	NA	2.0	NA	NA	NA	g/l	NA
Zimmerman2008	GRADE_C	9.0	all	concentration	9.0	bilirubin	NA	67.4	NA	60.0	NA	NA	NA	µmole/l	NA
Zimmerman2008	GRADE_C	9.0	all	prothrombin time	9.0	NA	NA	20.6	NA	5.4	NA	NA	NA	s	NA
Zimmerman2008	GRADE_C	9.0	all	concentration	9.0	total protein	NA	60.7	NA	6.0	NA	NA	NA	g/l	NA
Zimmerman2008	GRADE_C	9.0	all	concentration	9.0	creatinine 	NA	51.8	NA	8.1	NA	NA	NA	µmole/l	NA
Zimmerman2008	GRADE_C	9.0	all	hematocrit	9.0	NA	NA	30.9	NA	6.0	NA	NA	NA	percent	NA
