study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Bottiger2001	NA	all	18.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	0.0	hr	NA	68.908911848536	NA	18.7435136175064	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	0.67	hr	NA	63.7077444098159	NA	30.145855267899	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	1.0	hr	NA	37.1424445766129	NA	19.0867965390752	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	2.0	hr	NA	28.4996685449981	NA	8.9059721180012	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	3.0	hr	NA	22.0835825832901	NA	7.9548502929357	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	4.0	hr	NA	14.4834668272795	NA	5.65349634685326	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	6.0	hr	NA	10.3757401459027	NA	4.81959074593104	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	8.0	hr	NA	6.93973483655462	NA	2.53234722409549	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	12.0	hr	NA	5.64773842239215	NA	1.8017401143612	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	15.0	hr	NA	4.6873465348083	NA	1.67781287695485	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	24.0	hr	NA	3.29270504363653	NA	1.30649980366002	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	48.0	hr	NA	2.73278406720158	NA	1.2809126338395	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	72.0	hr	NA	2.1808019337465	NA	1.25469733797054	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	120.0	hr	NA	1.62481665701522	NA	0.974967695889944	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	144.0	hr	NA	1.29662762240517	NA	0.689574985305086	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10, DIL120	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10_DIL120	0.0	hr	NA	80.2690658384878	NA	46.4304448108952	NA	ng/ml	NA
Bottiger2001	NA	all	18.0	RAP10, DIL120	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10_DIL120	0.67	hr	NA	82.4864551653833	NA	31.9055885534277	NA	ng/ml	NA
