study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
BasaDenes2019	NA	RAP05	8.0	RAP05	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP05	0.25	hr	NA	1.43844988828766	NA	0.634436727170875	NA	ng/ml	"""-SD"""
BasaDenes2019	NA	RAP05	8.0	RAP05	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP05	0.5	hr	NA	4.20420815729629	NA	1.06103417414759	NA	ng/ml	NA
BasaDenes2019	NA	RAP05	8.0	RAP05	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP05	0.75	hr	NA	5.62341325190349	NA	1.3420808531841	NA	ng/ml	NA
BasaDenes2019	NA	RAP05	8.0	RAP05	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP05	1.0	hr	NA	5.93860186759027	NA	1.65726946887088	NA	ng/ml	NA
BasaDenes2019	NA	RAP05	8.0	RAP05	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP05	2.0	hr	NA	4.35987144844706	NA	1.2733188360622	NA	ng/ml	NA
BasaDenes2019	NA	RAP05	8.0	RAP05	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP05	3.0	hr	NA	3.31934681844157	NA	0.96942923141696	NA	ng/ml	NA
BasaDenes2019	NA	RAP05	8.0	RAP05	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP05	4.0	hr	NA	2.52715325013143	NA	0.83302077181943	NA	ng/ml	NA
BasaDenes2019	NA	RAP05	8.0	RAP05	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP05	5.0	hr	NA	2.14574914115298	NA	0.62667508232784	NA	ng/ml	NA
BasaDenes2019	NA	RAP05	8.0	RAP05	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP05	6.0	hr	NA	1.75685873432808	NA	0.60032609253783	NA	ng/ml	NA
BasaDenes2019	NA	RAP05	8.0	RAP05	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP05	8.0	hr	NA	1.36210480923824	NA	0.36210480923824	NA	ng/ml	NA
BasaDenes2019	NA	RAP05	8.0	RAP05	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP05	10.0	hr	NA	1.15653264179025	NA	0.291879138840213	NA	ng/ml	NA
BasaDenes2019	NA	RAP05	8.0	RAP05	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP05	12.0	hr	NA	0.94692545102124	NA	0.251732654843681	NA	ng/ml	NA
BasaDenes2019	NA	RAP05	8.0	RAP05	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP05	24.0	hr	NA	0.590272610201285	NA	0.172391604171863	NA	ng/ml	NA
BasaDenes2019	NA	RAP05	8.0	RAP05	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP05	48.0	hr	NA	0.425546838545162	NA	0.113128267184895	NA	ng/ml	NA
BasaDenes2019	NA	RAP2	8.0	RAP2	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP2	0.25	hr	NA	7.61340525217524	NA	2.85313533356399	NA	ng/ml	NA
BasaDenes2019	NA	RAP2	8.0	RAP2	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP2	0.5	hr	NA	20.0738918005462	NA	4.0802498803495	NA	ng/ml	NA
BasaDenes2019	NA	RAP2	8.0	RAP2	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP2	0.75	hr	NA	24.4431906263701	NA	6.6603965259809	NA	ng/ml	NA
BasaDenes2019	NA	RAP2	8.0	RAP2	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP2	1.0	hr	NA	24.0757013467623	NA	6.2929072463731	NA	ng/ml	NA
BasaDenes2019	NA	RAP2	8.0	RAP2	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP2	2.0	hr	NA	15.7531867342351	NA	5.1285084252947	NA	ng/ml	NA
BasaDenes2019	NA	RAP2	8.0	RAP2	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP2	3.0	hr	NA	11.635618505359	NA	3.42315062119912	NA	ng/ml	NA
BasaDenes2019	NA	RAP2	8.0	RAP2	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP2	4.0	hr	NA	8.99388579202334	NA	2.64596383267287	NA	ng/ml	NA
BasaDenes2019	NA	RAP2	8.0	RAP2	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP2	5.0	hr	NA	7.61340525217524	NA	2.4785723447377	NA	ng/ml	NA
BasaDenes2019	NA	RAP2	8.0	RAP2	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP2	6.0	hr	NA	6.06589288248142	NA	1.84892784819561	NA	ng/ml	NA
BasaDenes2019	NA	RAP2	8.0	RAP2	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP2	8.0	hr	NA	4.54877794700377	NA	1.28922608993195	NA	ng/ml	NA
BasaDenes2019	NA	RAP2	8.0	RAP2	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP2	10.0	hr	NA	3.62418640001268	NA	1.10467812271918	NA	ng/ml	NA
BasaDenes2019	NA	RAP2	8.0	RAP2	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP2	12.0	hr	NA	2.93160371356816	NA	0.79881728567535	NA	ng/ml	NA
BasaDenes2019	NA	RAP2	8.0	RAP2	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP2	24.0	hr	NA	1.88936466750758	NA	0.53548848748504	NA	ng/ml	NA
BasaDenes2019	NA	RAP2	8.0	RAP2	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP2	48.0	hr	NA	1.39552249709875	NA	0.425365310211972	NA	ng/ml	NA
BasaDenes2019	NA	RAP10	8.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	0.25	hr	NA	62.5248461225833	NA	26.2829821224566	NA	ng/ml	NA
BasaDenes2019	NA	RAP10	8.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	0.5	hr	NA	109.515019344801	NA	26.1367969976222	NA	ng/ml	NA
BasaDenes2019	NA	RAP10	8.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	0.75	hr	NA	NA	NA	NA	NA	ng/ml	hard to read
BasaDenes2019	NA	RAP10	8.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	1.0	hr	NA	NA	NA	NA	NA	ng/ml	NA
BasaDenes2019	NA	RAP10	8.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	2.0	hr	NA	78.475997035146	NA	21.3835119160708	NA	ng/ml	NA
BasaDenes2019	NA	RAP10	8.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	3.0	hr	NA	56.2341325190348	NA	14.6984785583466	NA	ng/ml	NA
BasaDenes2019	NA	RAP10	8.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	4.0	hr	NA	45.4877794700377	NA	14.3404330840809	NA	ng/ml	NA
BasaDenes2019	NA	RAP10	8.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	5.0	hr	NA	37.3566928019432	NA	11.3865890770142	NA	ng/ml	NA
BasaDenes2019	NA	RAP10	8.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	6.0	hr	NA	29.7635144163131	NA	9.0721336051653	NA	ng/ml	NA
BasaDenes2019	NA	RAP10	8.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	8.0	hr	NA	21.9839264886228	NA	6.2307397543877	NA	ng/ml	NA
BasaDenes2019	NA	RAP10	8.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	10.0	hr	NA	18.0542290255547	NA	5.3114791685234	NA	ng/ml	NA
BasaDenes2019	NA	RAP10	8.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	12.0	hr	NA	15.9936419201967	NA	5.5286995245215	NA	ng/ml	NA
BasaDenes2019	NA	RAP10	8.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	24.0	hr	NA	11.4606836890461	NA	4.07448386696675	NA	ng/ml	NA
BasaDenes2019	NA	RAP10	8.0	RAP10	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP10	48.0	hr	NA	8.21246788415988	NA	3.23087283554662	NA	ng/ml	NA
BasaDenes2019	NA	RAP40	8.0	RAP40	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP40	0.25	hr	NA	88.5866790410081	NA	36.5203429376166	NA	ng/ml	NA
BasaDenes2019	NA	RAP40	8.0	RAP40	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP40	0.5	hr	NA	210.072121349735	NA	158.005785246344	NA	ng/ml	NA
BasaDenes2019	NA	RAP40	8.0	RAP40	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP40	0.75	hr	NA	203.802978291996	NA	34.660408728914	NA	ng/ml	NA
BasaDenes2019	NA	RAP40	8.0	RAP40	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP40	1.0	hr	NA	183.298071083243	NA	32.145397919945	NA	ng/ml	NA
BasaDenes2019	NA	RAP40	8.0	RAP40	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP40	2.0	hr	NA	121.766077396635	NA	20.751054895744	NA	ng/ml	NA
BasaDenes2019	NA	RAP40	8.0	RAP40	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP40	3.0	hr	NA	97.0157186886777	NA	16.871118076669	NA	ng/ml	NA
BasaDenes2019	NA	RAP40	8.0	RAP40	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP40	4.0	hr	NA	77.2961556610074	NA	14.3754101548089	NA	ng/ml	NA
BasaDenes2019	NA	RAP40	8.0	RAP40	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP40	5.0	hr	NA	67.4446287483574	NA	10.2078164384315	NA	ng/ml	NA
BasaDenes2019	NA	RAP40	8.0	RAP40	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP40	6.0	hr	NA	59.746956799707	NA	11.8831419418653	NA	ng/ml	NA
BasaDenes2019	NA	RAP40	8.0	RAP40	concentration	rapamycin	blood	LC MS/MS	rapamycin_RAP40	8.0	hr	NA	46.8870200467281	NA	9.3096050914054	NA	ng/ml	NA
